WP_032398796.1	WP_032398796.1
WP_073024158.1	WP_073024158.1
WP_073024158.1	WP_015004846.1
WP_150276210.1	WP_150276210.1
WP_147162919.1	WP_147162919.1
WP_112661958.1	WP_112661958.1
WP_188419839.1	WP_188419839.1
WP_044405414.1	WP_044405414.1
WP_044405414.1	WP_021218677.1
WP_044405414.1	WP_016495202.1
WP_044405414.1	WP_151137988.1
WP_044405414.1	WP_077525698.1
WP_044405414.1	WP_069086063.1
WP_044405414.1	WP_120654100.1
WP_044405414.1	WP_190829512.1
WP_044405414.1	WP_028629870.1
WP_044405414.1	WP_044873042.1
WP_044405414.1	WP_003453349.1
WP_210229825.1	WP_210229825.1
WP_210229825.1	WP_210219306.1
WP_071468090.1	WP_071468090.1
WP_071468090.1	WP_142083566.1
WP_071468090.1	WP_071479968.1
WP_046720137.1	WP_046720137.1
WP_022708096.1	WP_022708096.1
WP_022708096.1	WP_216018503.1
WP_227387667.1	WP_227387667.1
WP_132278573.1	WP_132278573.1
WP_132278573.1	WP_153353521.1
WP_076417765.1	WP_076417765.1
WP_072630760.1	WP_072630760.1
WP_072630760.1	WP_085307439.1
WP_192964944.1	WP_192964944.1
WP_192964944.1	WP_065272006.1
WP_215980187.1	WP_215980187.1
WP_228241796.1	WP_228241796.1
WP_190766372.1	WP_190766372.1
WP_120500006.1	WP_120500006.1
WP_106570325.1	WP_106570325.1
WP_106570325.1	WP_156711563.1
WP_218287115.1	WP_218287115.1
WP_133496881.1	WP_133496881.1
WP_215943255.1	WP_215943255.1
WP_215943255.1	WP_215991158.1
WP_248008273.1	WP_248008273.1
WP_248008273.1	WP_017036786.1
WP_248008273.1	WP_102406701.1
WP_039002881.1	WP_039002881.1
WP_224986676.1	WP_224986676.1
WP_148474380.1	WP_148474380.1
WP_171219182.1	WP_171219182.1
WP_136653156.1	WP_136653156.1
WP_031597517.1	WP_031597517.1
WP_169293485.1	WP_169293485.1
WP_169293485.1	WP_189384549.1
WP_169293485.1	WP_200234914.1
WP_206767381.1	WP_206767381.1
WP_206767381.1	WP_201505140.1
WP_206767381.1	WP_201597876.1
WP_206767381.1	WP_068034823.1
WP_206767381.1	WP_193004870.1
WP_206767381.1	WP_201615715.1
WP_206767381.1	WP_197131660.1
WP_206767381.1	WP_075100642.1
WP_206767381.1	WP_169393163.1
WP_206767381.1	WP_147221073.1
WP_206767381.1	WP_201582703.1
WP_206767381.1	WP_025652811.1
WP_206767381.1	WP_101211449.1
WP_206767381.1	WP_226945043.1
WP_206767381.1	WP_149488954.1
WP_206767381.1	WP_021813630.1
WP_206767381.1	WP_227669536.1
WP_206767381.1	WP_201527864.1
WP_206767381.1	WP_238036780.1
WP_206767381.1	WP_182406793.1
WP_206767381.1	WP_225739063.1
WP_206767381.1	WP_079692271.1
WP_206767381.1	WP_057760989.1
WP_206767381.1	WP_201508019.1
WP_206767381.1	WP_025647134.1
WP_206767381.1	WP_201561457.1
WP_206767381.1	WP_173239855.1
WP_206767381.1	WP_198329267.1
WP_206767381.1	WP_058369127.1
WP_206767381.1	WP_068407439.1
WP_206767381.1	WP_201536411.1
WP_206767381.1	WP_062533531.1
WP_206767381.1	WP_192523357.1
WP_206767381.1	WP_201574164.1
WP_206767381.1	WP_201555034.1
WP_206767381.1	WP_058025921.1
WP_206767381.1	WP_194197189.1
WP_206767381.1	WP_186474123.1
WP_206767381.1	WP_228293256.1
WP_206767381.1	WP_110922606.1
WP_206767381.1	WP_045446997.1
WP_206767381.1	WP_010199239.1
WP_206767381.1	WP_192529053.1
WP_206767381.1	WP_193011173.1
WP_206767381.1	WP_062845071.1
WP_206767381.1	WP_207992147.1
WP_206767381.1	WP_011514062.1
WP_206767381.1	WP_019672780.1
WP_206767381.1	WP_096066237.1
WP_206767381.1	WP_110816336.1
WP_206767381.1	WP_028859276.1
WP_206767381.1	WP_077450942.1
WP_206767381.1	WP_201535993.1
WP_206767381.1	WP_077448898.1
WP_206767381.1	WP_007393892.1
WP_206767381.1	WP_201532914.1
WP_206767381.1	WP_187147134.1
WP_206767381.1	WP_201497629.1
WP_206767381.1	WP_131669689.1
WP_069305710.1	WP_069305710.1
WP_015282454.1	WP_015282454.1
WP_010125165.1	WP_010125165.1
WP_195840806.1	WP_195840806.1
WP_195840806.1	WP_154493605.1
WP_246587984.1	WP_246587984.1
WP_072325730.1	WP_072325730.1
WP_234148753.1	WP_234148753.1
WP_015048156.1	WP_015048156.1
WP_157988237.1	WP_157988237.1
WP_194743942.1	WP_194743942.1
WP_231288218.1	WP_231288218.1
WP_231288218.1	WP_009849105.1
WP_025059019.1	WP_025059019.1
WP_025059019.1	WP_184564885.1
WP_025059019.1	WP_025063960.1
WP_067038459.1	WP_067038459.1
WP_067038459.1	WP_067101019.1
WP_067038459.1	WP_133561989.1
WP_067038459.1	WP_055461650.1
WP_067038459.1	WP_204147568.1
WP_067038459.1	WP_067212831.1
WP_067038459.1	WP_115469001.1
WP_127048133.1	WP_127048133.1
WP_027287329.1	WP_027287329.1
WP_029010853.1	WP_029010853.1
WP_140453028.1	WP_140453028.1
WP_158897682.1	WP_158897682.1
WP_158897682.1	WP_160352373.1
WP_158897682.1	WP_143776091.1
WP_050524460.1	WP_050524460.1
WP_160985323.1	WP_160985323.1
WP_160985323.1	WP_007679008.1
WP_160985323.1	WP_043980624.1
WP_160985323.1	WP_059152249.1
WP_092306871.1	WP_092306871.1
WP_012030636.1	WP_012030636.1
WP_169192886.1	WP_169192886.1
WP_123641713.1	WP_123641713.1
WP_216203524.1	WP_216203524.1
WP_216203524.1	WP_216164764.1
WP_097278119.1	WP_097278119.1
WP_241445833.1	WP_241445833.1
WP_155579196.1	WP_155579196.1
WP_155579196.1	WP_155572989.1
WP_155579196.1	WP_099026058.1
WP_110451143.1	WP_110451143.1
WP_114871919.1	WP_114871919.1
WP_184587989.1	WP_184587989.1
WP_184587989.1	WP_064584762.1
WP_184587989.1	WP_089394544.1
WP_184587989.1	WP_045215791.1
WP_184587989.1	WP_009613819.1
WP_184587989.1	WP_024762250.1
WP_184587989.1	WP_043317607.1
WP_184587989.1	WP_054910497.1
WP_184587989.1	WP_017517171.1
WP_184587989.1	WP_169935822.1
WP_184587989.1	WP_233297462.1
WP_184587989.1	WP_043256063.1
WP_184587989.1	WP_090265284.1
WP_184587989.1	WP_152226928.1
WP_184587989.1	WP_205337945.1
WP_184587989.1	WP_084311750.1
WP_184587989.1	WP_208316763.1
WP_184587989.1	WP_015479317.1
WP_184587989.1	WP_207886287.1
WP_005724094.1	WP_005724094.1
WP_005724094.1	WP_005717963.1
WP_005724094.1	WP_083004064.1
WP_173053053.1	WP_173053053.1
WP_173053053.1	WP_239190266.1
WP_173053053.1	WP_239795997.1
WP_173053053.1	WP_239289989.1
WP_147126547.1	WP_147126547.1
WP_183105356.1	WP_183105356.1
WP_245137233.1	WP_245137233.1
WP_245137233.1	WP_166602012.1
WP_245137233.1	WP_102021203.1
WP_245137233.1	WP_006724209.1
WP_245137233.1	WP_120278324.1
WP_245137233.1	WP_185808991.1
WP_245137233.1	WP_110791390.1
WP_245137233.1	WP_054150010.1
WP_245137233.1	WP_229575330.1
WP_245137233.1	WP_113459132.1
WP_245137233.1	WP_136559997.1
WP_245137233.1	WP_136598922.1
WP_245137233.1	WP_054159222.1
WP_245137233.1	WP_140829942.1
WP_245137233.1	WP_062281612.1
WP_107852168.1	WP_107852168.1
WP_107852168.1	WP_106453763.1
WP_107852168.1	WP_071473862.1
WP_107852168.1	WP_019934722.1
WP_107852168.1	WP_094201192.1
WP_107852168.1	WP_202088085.1
WP_107852168.1	WP_014290755.1
WP_107852168.1	WP_228212532.1
WP_107852168.1	WP_094278677.1
WP_107852168.1	WP_094041348.1
WP_066282819.1	WP_066282819.1
WP_105514801.1	WP_105514801.1
WP_188823642.1	WP_188823642.1
WP_188823642.1	WP_110750181.1
WP_173283937.1	WP_173283937.1
WP_173283937.1	WP_208127689.1
WP_014888702.1	WP_014888702.1
WP_076363500.1	WP_076363500.1
WP_219892553.1	WP_219892553.1
WP_107845936.1	WP_107845936.1
WP_166156898.1	WP_166156898.1
WP_076198483.1	WP_076198483.1
WP_114483674.1	WP_114483674.1
WP_114483674.1	WP_144733756.1
WP_049248645.1	WP_049248645.1
WP_049248645.1	WP_003769529.1
WP_024297721.1	WP_024297721.1
WP_197904123.1	WP_197904123.1
WP_197904123.1	WP_067591024.1
WP_040976818.1	WP_040976818.1
WP_199553943.1	WP_199553943.1
WP_043753391.1	WP_043753391.1
WP_090756497.1	WP_090756497.1
WP_090756497.1	WP_095640360.1
WP_027840384.1	WP_027840384.1
WP_119084767.1	WP_119084767.1
WP_115217727.1	WP_115217727.1
WP_227948394.1	WP_227948394.1
WP_227948394.1	WP_207042443.1
WP_109388227.1	WP_109388227.1
WP_245113643.1	WP_245113643.1
WP_056085141.1	WP_056085141.1
WP_056085141.1	WP_007081351.1
WP_086487250.1	WP_086487250.1
WP_188581843.1	WP_188581843.1
WP_188581843.1	WP_043879833.1
WP_188581843.1	WP_029006685.1
WP_135062054.1	WP_135062054.1
WP_187166055.1	WP_187166055.1
WP_187166055.1	WP_109261618.1
WP_193912138.1	WP_193912138.1
WP_034436232.1	WP_034436232.1
WP_213175966.1	WP_213175966.1
WP_213175966.1	WP_066763574.1
WP_213175966.1	WP_144096638.1
WP_198914694.1	WP_198914694.1
WP_223939082.1	WP_223939082.1
WP_230451521.1	WP_230451521.1
WP_224704160.1	WP_224704160.1
WP_224704160.1	WP_212659988.1
WP_224704160.1	WP_137150479.1
WP_183614490.1	WP_183614490.1
WP_183614490.1	WP_041550025.1
WP_183614490.1	WP_231466757.1
WP_183614490.1	WP_054106764.1
WP_183614490.1	WP_084280620.1
WP_183614490.1	WP_168905105.1
WP_183614490.1	WP_144908189.1
WP_183614490.1	WP_118073039.1
WP_183614490.1	WP_039331522.1
WP_183614490.1	WP_196276442.1
WP_183614490.1	WP_168850770.1
WP_183614490.1	WP_062347274.1
WP_183614490.1	WP_109798358.1
WP_160615312.1	WP_160615312.1
WP_020173970.1	WP_020173970.1
WP_088622564.1	WP_088622564.1
WP_114390027.1	WP_114390027.1
WP_114390027.1	WP_094076203.1
WP_187569281.1	WP_187569281.1
WP_187569281.1	WP_138346491.1
WP_187569281.1	WP_190282099.1
WP_187569281.1	WP_028839521.1
WP_219319900.1	WP_219319900.1
WP_008810261.1	WP_008810261.1
WP_146793745.1	WP_146793745.1
WP_176626612.1	WP_176626612.1
WP_167229714.1	WP_167229714.1
WP_062151658.1	WP_062151658.1
WP_200611418.1	WP_200611418.1
WP_013504783.1	WP_013504783.1
WP_164230905.1	WP_164230905.1
WP_039959758.1	WP_039959758.1
WP_031821630.1	WP_031821630.1
WP_031821630.1	WP_025522179.1
WP_207680959.1	WP_207680959.1
WP_025645973.1	WP_025645973.1
WP_065870458.1	WP_065870458.1
WP_087961995.1	WP_087961995.1
WP_052381690.1	WP_052381690.1
WP_069831316.1	WP_069831316.1
WP_022835000.1	WP_022835000.1
WP_208057378.1	WP_208057378.1
WP_060491838.1	WP_060491838.1
WP_013444402.1	WP_013444402.1
WP_181933893.1	WP_181933893.1
WP_181933893.1	WP_204640909.1
WP_181933893.1	WP_045171981.1
WP_070069777.1	WP_070069777.1
WP_196606590.1	WP_196606590.1
WP_189479371.1	WP_189479371.1
WP_190976019.1	WP_190976019.1
WP_087259227.1	WP_087259227.1
WP_170974218.1	WP_170974218.1
WP_040198785.1	WP_040198785.1
WP_076402783.1	WP_076402783.1
WP_156039539.1	WP_156039539.1
WP_189529865.1	WP_189529865.1
WP_104958949.1	WP_104958949.1
WP_104958949.1	WP_038629089.1
WP_104958949.1	WP_160622734.1
WP_104958949.1	WP_130957256.1
WP_104958949.1	WP_008815784.1
WP_104958949.1	WP_232761342.1
WP_104958949.1	WP_039381225.1
WP_104958949.1	WP_141177538.1
WP_104958949.1	WP_103060742.1
WP_104958949.1	WP_128175487.1
WP_104958949.1	WP_017801549.1
WP_104958949.1	WP_040045303.1
WP_104958949.1	WP_025801493.1
WP_104958949.1	WP_046360709.1
WP_104958949.1	WP_085069328.1
WP_058502696.1	WP_058502696.1
WP_058502696.1	WP_135061074.1
WP_089031039.1	WP_089031039.1
WP_216375873.1	WP_216375873.1
WP_216375873.1	WP_034461441.1
WP_216375873.1	WP_139881178.1
WP_216375873.1	WP_167614686.1
WP_216375873.1	WP_121266219.1
WP_216375873.1	WP_202305790.1
WP_216375873.1	WP_124022208.1
WP_216375873.1	WP_120064387.1
WP_216375873.1	WP_016538906.1
WP_216375873.1	WP_123349707.1
WP_216375873.1	WP_038477105.1
WP_002717797.1	WP_002717797.1
WP_002717797.1	WP_009338600.1
WP_004161661.1	WP_004161661.1
WP_004161661.1	WP_154754128.1
WP_004161661.1	WP_133846425.1
WP_004161661.1	WP_023653331.1
WP_004161661.1	WP_012439862.1
WP_004161661.1	WP_105594459.1
WP_004161661.1	WP_123337460.1
WP_004161661.1	WP_062746879.1
WP_004161661.1	WP_056233624.1
WP_004161661.1	WP_067709333.1
WP_004161661.1	WP_152321597.1
WP_004161661.1	WP_013200124.1
WP_004161661.1	WP_147200353.1
WP_004161661.1	WP_034888523.1
WP_004161661.1	WP_024966189.1
WP_004161661.1	WP_158782267.1
WP_004161661.1	WP_070135048.1
WP_004161661.1	WP_048914249.1
WP_004161661.1	WP_167566216.1
WP_004161661.1	WP_012666488.1
WP_004161661.1	WP_004154822.1
WP_004161661.1	WP_168426531.1
WP_133735554.1	WP_133735554.1
WP_123889352.1	WP_123889352.1
WP_123889352.1	WP_092286267.1
WP_144865927.1	WP_144865927.1
WP_195810488.1	WP_195810488.1
WP_195810488.1	WP_218353466.1
WP_195810488.1	WP_108565660.1
WP_195810488.1	WP_137168271.1
WP_241600848.1	WP_241600848.1
WP_241600848.1	WP_134648540.1
WP_241600848.1	WP_160786164.1
WP_241600848.1	WP_119257952.1
WP_241600848.1	WP_064331977.1
WP_241600848.1	WP_184145637.1
WP_241600848.1	WP_244770757.1
WP_241600848.1	WP_117371977.1
WP_241600848.1	WP_226921490.1
WP_241600848.1	WP_203316945.1
WP_241600848.1	WP_023513443.1
WP_241600848.1	WP_069060538.1
WP_163577109.1	WP_163577109.1
WP_163577109.1	WP_089682826.1
WP_163577109.1	WP_163557846.1
WP_222603250.1	WP_222603250.1
WP_222603250.1	WP_007795604.1
WP_222603250.1	WP_224856091.1
WP_088285414.1	WP_088285414.1
WP_084885471.1	WP_084885471.1
WP_029461568.1	WP_029461568.1
WP_029461568.1	WP_045531159.1
WP_029461568.1	WP_045535776.1
WP_237255186.1	WP_237255186.1
WP_118851120.1	WP_118851120.1
WP_123957487.1	WP_123957487.1
WP_126827328.1	WP_126827328.1
WP_149759888.1	WP_149759888.1
WP_158337949.1	WP_158337949.1
WP_096345915.1	WP_096345915.1
WP_096345915.1	WP_022964767.1
WP_149738998.1	WP_149738998.1
WP_141150166.1	WP_141150166.1
WP_141150166.1	WP_176085600.1
WP_009464432.1	WP_009464432.1
WP_172318344.1	WP_172318344.1
WP_019960458.1	WP_019960458.1
WP_049706542.1	WP_049706542.1
WP_049706542.1	WP_203062860.1
WP_090212045.1	WP_090212045.1
WP_175818415.1	WP_175818415.1
WP_072296786.1	WP_072296786.1
WP_072296786.1	WP_119806453.1
WP_188607823.1	WP_188607823.1
WP_113256386.1	WP_113256386.1
WP_109531572.1	WP_109531572.1
WP_056025091.1	WP_056025091.1
WP_056025091.1	WP_183775474.1
WP_056025091.1	WP_056733314.1
WP_005878222.1	WP_005878222.1
WP_134486423.1	WP_134486423.1
WP_134486423.1	WP_174512643.1
WP_158807705.1	WP_158807705.1
WP_163958371.1	WP_163958371.1
WP_163958371.1	WP_043059051.1
WP_163958371.1	WP_018251078.1
WP_163958371.1	WP_038658797.1
WP_163958371.1	WP_017978398.1
WP_163958371.1	WP_116460897.1
WP_163958371.1	WP_037534356.1
WP_163958371.1	WP_179510676.1
WP_163958371.1	WP_230629652.1
WP_035581364.1	WP_035581364.1
WP_035581364.1	WP_035569624.1
WP_035581364.1	WP_034766952.1
WP_013662664.1	WP_013662664.1
WP_013662664.1	WP_133503335.1
WP_054109798.1	WP_054109798.1
WP_054109798.1	WP_029417551.1
WP_133397239.1	WP_133397239.1
WP_010921569.1	WP_010921569.1
WP_010921569.1	WP_062097410.1
WP_010921569.1	WP_096052993.1
WP_010921569.1	WP_168072983.1
WP_010921569.1	WP_004618201.1
WP_173582453.1	WP_173582453.1
WP_173582453.1	WP_146887688.1
WP_173582453.1	WP_173578323.1
WP_201658692.1	WP_201658692.1
WP_201658692.1	WP_056256030.1
WP_201658692.1	WP_056231163.1
WP_201658692.1	WP_146290989.1
WP_022771712.1	WP_022771712.1
WP_119531109.1	WP_119531109.1
WP_132951317.1	WP_132951317.1
WP_211852705.1	WP_211852705.1
WP_149778319.1	WP_149778319.1
WP_226953907.1	WP_226953907.1
WP_203108591.1	WP_203108591.1
WP_203108591.1	WP_129524731.1
WP_203108591.1	WP_119514638.1
WP_228348485.1	WP_228348485.1
WP_149397877.1	WP_149397877.1
WP_031406090.1	WP_031406090.1
WP_031406090.1	WP_094160410.1
WP_031406090.1	WP_112485832.1
WP_092223607.1	WP_092223607.1
WP_088711052.1	WP_088711052.1
WP_149141681.1	WP_149141681.1
WP_149141681.1	WP_151718933.1
WP_092900774.1	WP_092900774.1
WP_092900774.1	WP_112311449.1
WP_092900774.1	WP_198835758.1
WP_086067284.1	WP_086067284.1
WP_086067284.1	WP_094849370.1
WP_022976336.1	WP_022976336.1
WP_169625412.1	WP_169625412.1
WP_136870195.1	WP_136870195.1
WP_121481791.1	WP_121481791.1
WP_121481791.1	WP_003166543.1
WP_121481791.1	WP_138142242.1
WP_121481791.1	WP_125900792.1
WP_121481791.1	WP_087140133.1
WP_121481791.1	WP_024354347.1
WP_121481791.1	WP_025976419.1
WP_121481791.1	WP_119413186.1
WP_193172357.1	WP_193172357.1
WP_193172357.1	WP_051284834.1
WP_018997321.1	WP_018997321.1
WP_073537034.1	WP_073537034.1
WP_176290243.1	WP_176290243.1
WP_239477512.1	WP_239477512.1
WP_027388871.1	WP_027388871.1
WP_086128871.1	WP_086128871.1
WP_086128871.1	WP_137863478.1
WP_086128871.1	WP_183994220.1
WP_086128871.1	WP_180139449.1
WP_086128871.1	WP_184168113.1
WP_066703717.1	WP_066703717.1
WP_138865323.1	WP_138865323.1
WP_188525795.1	WP_188525795.1
WP_183956041.1	WP_183956041.1
WP_140926616.1	WP_140926616.1
WP_140926616.1	WP_237830462.1
WP_147025806.1	WP_147025806.1
WP_147025806.1	WP_109889620.1
WP_147025806.1	WP_132254624.1
WP_147025806.1	WP_151000232.1
WP_147025806.1	WP_150961699.1
WP_147025806.1	WP_238184031.1
WP_147025806.1	WP_238277808.1
WP_147025806.1	WP_243934388.1
WP_147025806.1	WP_147729755.1
WP_147025806.1	WP_147754730.1
WP_205478605.1	WP_205478605.1
WP_238242984.1	WP_238242984.1
WP_085805475.1	WP_085805475.1
WP_109465472.1	WP_109465472.1
WP_018949792.1	WP_018949792.1
WP_018949792.1	WP_018952103.1
WP_018949792.1	WP_018873367.1
WP_018949792.1	WP_018144126.1
WP_018949792.1	WP_018175803.1
WP_018949792.1	WP_018867154.1
WP_018949792.1	WP_024327197.1
WP_018949792.1	WP_019595132.1
WP_018949792.1	WP_017940603.1
WP_018949792.1	WP_018938372.1
WP_018949792.1	WP_018168093.1
WP_016745009.1	WP_016745009.1
WP_016745009.1	WP_066963746.1
WP_016745009.1	WP_056380952.1
WP_016745009.1	WP_079647042.1
WP_016745009.1	WP_046193508.1
WP_016745009.1	WP_047166406.1
WP_016745009.1	WP_056357771.1
WP_232413632.1	WP_232413632.1
WP_232413632.1	WP_039194959.1
WP_232413632.1	WP_143190307.1
WP_232413632.1	WP_062226566.1
WP_247019745.1	WP_247019745.1
WP_180282007.1	WP_180282007.1
WP_188325666.1	WP_188325666.1
WP_188325666.1	WP_046985370.1
WP_188325666.1	WP_180866397.1
WP_188325666.1	WP_004153553.1
WP_188325666.1	WP_218788318.1
WP_188325666.1	WP_182340178.1
WP_188325666.1	WP_176019295.1
WP_188325666.1	WP_180846203.1
WP_188325666.1	WP_182068663.1
WP_188325666.1	WP_088475623.1
WP_188325666.1	WP_111686738.1
WP_188325666.1	WP_004134674.1
WP_188325666.1	WP_042614716.1
WP_188325666.1	WP_005407596.1
WP_188325666.1	WP_180845872.1
WP_188325666.1	WP_065199992.1
WP_188325666.1	WP_242876488.1
WP_188325666.1	WP_057509228.1
WP_188325666.1	WP_025875931.1
WP_188325666.1	WP_165375942.1
WP_188325666.1	WP_049467899.1
WP_188325666.1	WP_116862835.1
WP_188325666.1	WP_164073851.1
WP_188325666.1	WP_108767291.1
WP_188325666.1	WP_108763643.1
WP_188325666.1	WP_079224701.1
WP_188325666.1	WP_108757939.1
WP_022967430.1	WP_022967430.1
WP_022967430.1	WP_205342601.1
WP_188448039.1	WP_188448039.1
WP_189570261.1	WP_189570261.1
WP_039162465.1	WP_039162465.1
WP_039162465.1	WP_134831056.1
WP_039162465.1	WP_027256972.1
WP_039162465.1	WP_039126454.1
WP_039162465.1	WP_024092150.1
WP_039162465.1	WP_129372669.1
WP_039162465.1	WP_222503671.1
WP_039162465.1	WP_222508519.1
WP_039162465.1	WP_058287379.1
WP_039162465.1	WP_027235914.1
WP_039162465.1	WP_019295322.1
WP_039162465.1	WP_222476847.1
WP_039162465.1	WP_174145211.1
WP_039162465.1	WP_226430488.1
WP_039162465.1	WP_008555959.1
WP_039162465.1	WP_039192338.1
WP_039162465.1	WP_039184507.1
WP_207419176.1	WP_207419176.1
WP_209361254.1	WP_209361254.1
WP_243479051.1	WP_243479051.1
WP_217319678.1	WP_217319678.1
WP_217319678.1	WP_010513761.1
WP_217319678.1	WP_025814259.1
WP_217319678.1	WP_116703760.1
WP_217319678.1	WP_233068308.1
WP_217319678.1	WP_141262247.1
WP_217319678.1	WP_110547113.1
WP_217319678.1	WP_048849754.1
WP_217319678.1	WP_010507675.1
WP_217319678.1	WP_102324539.1
WP_217319678.1	WP_034931491.1
WP_217319678.1	WP_233058942.1
WP_217319678.1	WP_025437627.1
WP_217319678.1	WP_193733718.1
WP_217319678.1	WP_041247446.1
WP_097062394.1	WP_097062394.1
WP_018233088.1	WP_018233088.1
WP_010235872.1	WP_010235872.1
WP_010235872.1	WP_054527155.1
WP_010235872.1	WP_222824179.1
WP_010235872.1	WP_197637633.1
WP_010235872.1	WP_230783274.1
WP_226075996.1	WP_226075996.1
WP_226075996.1	WP_069294909.1
WP_226075996.1	WP_136553741.1
WP_226075996.1	WP_014705564.1
WP_200346811.1	WP_200346811.1
WP_185814846.1	WP_185814846.1
WP_185814846.1	WP_179571133.1
WP_185814846.1	WP_206233927.1
WP_185814846.1	WP_142742786.1
WP_185814846.1	WP_010340061.1
WP_185814846.1	WP_160947900.1
WP_185814846.1	WP_140724995.1
WP_185814846.1	WP_017907745.1
WP_185814846.1	WP_128420247.1
WP_185814846.1	WP_003480159.1
WP_185814846.1	WP_228321243.1
WP_185814846.1	WP_003468101.1
WP_185814846.1	WP_046979325.1
WP_185814846.1	WP_012917549.1
WP_185814846.1	WP_045728750.1
WP_133323607.1	WP_133323607.1
WP_227269264.1	WP_227269264.1
WP_219938037.1	WP_219938037.1
WP_108853632.1	WP_108853632.1
WP_107671771.1	WP_107671771.1
WP_033920150.1	WP_033920150.1
WP_124808147.1	WP_124808147.1
WP_232741244.1	WP_232741244.1
WP_073065337.1	WP_073065337.1
WP_215505919.1	WP_215505919.1
WP_032139286.1	WP_032139286.1
WP_032139286.1	WP_011477947.1
WP_032139286.1	WP_012148221.1
WP_032139286.1	WP_014363539.1
WP_032139286.1	WP_017443406.1
WP_032139286.1	WP_014412108.1
WP_032139286.1	WP_014391822.1
WP_032139286.1	WP_057700347.1
WP_032139286.1	WP_041404476.1
WP_032139286.1	WP_010420460.1
WP_032139286.1	WP_014408161.1
WP_032139286.1	WP_014120486.1
WP_032139286.1	WP_121543799.1
WP_032139286.1	WP_008579545.1
WP_032139286.1	WP_012013312.1
WP_032139286.1	WP_004996787.1
WP_032139286.1	WP_011190535.1
WP_032139286.1	WP_023507453.1
WP_032139286.1	WP_040256816.1
WP_032139286.1	WP_012736599.1
WP_032139286.1	WP_014409842.1
WP_032139286.1	WP_045799862.1
WP_032139286.1	WP_202069609.1
WP_032139286.1	WP_012719366.1
WP_032139286.1	WP_004596558.1
WP_032139286.1	WP_014365199.1
WP_032139286.1	WP_012150325.1
WP_032139286.1	WP_041078145.1
WP_032139286.1	WP_011270410.1
WP_032139286.1	WP_016948179.1
WP_032139286.1	WP_016769840.1
WP_005882000.1	WP_005882000.1
WP_212449374.1	WP_212449374.1
WP_220661641.1	WP_220661641.1
WP_187713877.1	WP_187713877.1
WP_160759318.1	WP_160759318.1
WP_216131690.1	WP_216131690.1
WP_130409883.1	WP_130409883.1
WP_126675272.1	WP_126675272.1
WP_104936047.1	WP_104936047.1
WP_014404487.1	WP_014404487.1
WP_004286734.1	WP_004286734.1
WP_004286734.1	WP_014714216.1
WP_004286734.1	WP_013921900.1
WP_004286734.1	WP_200148848.1
WP_004286734.1	WP_150463433.1
WP_004286734.1	WP_150465564.1
WP_004286734.1	WP_146421639.1
WP_004286734.1	WP_200167115.1
WP_004286734.1	WP_159184154.1
WP_004286734.1	WP_042524312.1
WP_004286734.1	WP_044525408.1
WP_004286734.1	WP_222830212.1
WP_004286734.1	WP_200148274.1
WP_106472157.1	WP_106472157.1
WP_150339574.1	WP_150339574.1
WP_150339574.1	WP_064644270.1
WP_150339574.1	WP_109490393.1
WP_150339574.1	WP_109227664.1
WP_150339574.1	WP_045916585.1
WP_150339574.1	WP_108840293.1
WP_150339574.1	WP_011945171.1
WP_150339574.1	WP_045914610.1
WP_150339574.1	WP_045912150.1
WP_150339574.1	WP_012462054.1
